question_id,question_body,question_type,wiki_context,completion,query,improved_query,relevant_articles,filtered_articles,documents,snippets,precision,recall,f1_score
64178e73690f196b51000023,Is eteplirsen effective for the treatment of Duchenne muscular dystrophy?,yesno,,"Here is my attempt at an Elasticsearch query string for the question ""Is eteplirsen effective for the treatment of Duchenne muscular dystrophy?"":

##
(eteplirsen OR ""exondys 51"") AND (""duchenne muscular dystrophy"" OR DMD) AND (effective OR effectiveness OR efficacy OR ""treatment outcome"" OR ""clinical benefit"" OR ""therapeutic benefit"") AND (treatment OR therapy OR ""management"")
##

The key components are:
1. Eteplirsen and its brand name Exondys 51
2. Duchenne muscular dystrophy and its acronym DMD
3. Terms related to effectiveness like efficacy, treatment outcome, clinical benefit
4. General treatment terms like therapy and management

The query aims to find documents that discuss the effectiveness of eteplirsen as a treatment for DMD. It includes the drug name and its synonym, the full disease name and acronym, and a variety of terms related to treatment effectiveness.

The AND operators ensure all the main concepts are present, while the OR operators allow for variations in terminology. The query is relatively focused since it includes the specific drug and disease, but the effectiveness and treatment terms are broad enough to capture potentially relevant information.

Let me know if you would like me to modify or expand the query further. I tried to strike a balance between precision and recall based on the specificity of the question.","{'query': {'query_string': {'query': '(eteplirsen OR ""exondys 51"") AND (""duchenne muscular dystrophy"" OR DMD) AND (effective OR effectiveness OR efficacy OR ""treatment outcome"" OR ""clinical benefit"" OR ""therapeutic benefit"") AND (treatment OR therapy OR ""management"")'}}, 'size': 50}",,"['34797383', '30171533', '29771317', '36644004', '32691988', '37603868', '23907995', '30171536', '33075081', '32483212', '30556126', '35715998', '29752304', '33325654', '32112218', '33393390', '34120909', '30856119', '37036788', '30171538', '29907124', '32691346', '24282529', '36401026', '34097287', '29771942', '30195785', '36995605', '35213020', '29254734', '28990648', '35333888', '23075107', '31834673', '32865783', '37862859', '34420980', '28944732', '37610303', '30372655', '31576784', '27854228', '32417793']",[],[],[],0.1,0.3333333333333333,0.15384615384615383
6410fa66201352f04a000034,How does CYP1A2 relate to coffee consumption and apetite?,summary,,"Here is my attempt at an Elasticsearch query string for the question ""How does CYP1A2 relate to coffee consumption and appetite?"":

##
(""CYP1A2"" OR ""cytochrome P450 1A2"") AND 
(""coffee consumption"" OR ""coffee intake"" OR ""coffee drinking"" OR ""caffeine consumption"" OR ""caffeine intake"") AND
(appetite OR hunger OR ""food intake"" OR ""calorie intake"" OR ""energy intake"") AND
(relation OR relationship OR association OR correlation OR link OR effect OR impact OR influence)
##

The key components are:
1. CYP1A2 and its full name ""cytochrome P450 1A2""
2. Coffee consumption and related terms like coffee intake, coffee drinking, caffeine consumption 
3. Appetite and related concepts like hunger, food intake, calorie intake
4. Terms describing a relationship like relation, association, correlation, link, effect, impact, influence

The query aims to find documents that discuss how CYP1A2 is related to both coffee consumption and appetite. The AND operators ensure all three main concepts are present. The synonyms and related terms help capture different ways the concepts may be expressed, improving recall. At the same time, the query maintains a focus on the key entities of CYP1A2, coffee, and appetite, to keep the results precise and relevant to the original question.

Let me know if you would like me to modify or expand the query further. I'm happy to refine it based on your feedback.","{'query': {'query_string': {'query': '(""CYP1A2"" OR ""cytochrome P450 1A2"") AND (""coffee consumption"" OR ""coffee intake"" OR ""coffee drinking"" OR ""caffeine consumption"" OR ""caffeine intake"") AND(appetite OR hunger OR ""food intake"" OR ""calorie intake"" OR ""energy intake"") AND(relation OR relationship OR association OR correlation OR link OR effect OR impact OR influence)'}}, 'size': 50}",,['34564706'],[],[],[],1.0,1.0,1.0
63f03939f36125a42600001b,What is the use of darolutamide?,summary,,"Here is my attempt at an Elasticsearch query string for the question ""What is the use of darolutamide?"":

##
(darolutamide OR ""ODM-201"" OR ""Nubeqa"") AND (use OR purpose OR function OR role OR utility OR application OR ""used for"" OR ""used to"" OR treats OR treatment OR ""treatment of"") AND (""prostate cancer"" OR ""castration-resistant prostate cancer"" OR CRPC OR ""non-metastatic castration-resistant prostate cancer"" OR ""nmCRPC"" OR ""metastatic hormone-sensitive prostate cancer"" OR ""mHSPC"")
##

The key components are:
1. Darolutamide and its synonyms/alternate names 
2. Terms related to the use, purpose, or function of a drug
3. The specific conditions darolutamide is used to treat, namely prostate cancer and its subtypes

The query aims to find documents that mention darolutamide along with language about its use or purpose, specifically in the context of treating prostate cancer. Including the various synonyms and subtypes of prostate cancer helps improve recall while still keeping the query focused on the most relevant information.

The AND operators ensure that all three main concepts (darolutamide, use/purpose, prostate cancer) are present, which helps maintain precision. The query is relatively targeted since darolutamide has a specific indication, but the synonyms and related terms allow for some variability in how the concepts might be expressed.

Let me know if you would like me to modify or expand the query further. I'm happy to refine it based on your feedback.","{'query': {'query_string': {'query': '(darolutamide OR ""ODM-201"" OR ""Nubeqa"") AND (use OR purpose OR function OR role OR utility OR application OR ""used for"" OR ""used to"" OR treats OR treatment OR ""treatment of"") AND (""prostate cancer"" OR ""castration-resistant prostate cancer"" OR CRPC OR ""non-metastatic castration-resistant prostate cancer"" OR ""nmCRPC"" OR ""metastatic hormone-sensitive prostate cancer"" OR ""mHSPC"")'}}, 'size': 50}",,"['33237495', '30197098', '33351306', '35552309', '34002069', '31605368', '35648671', '30872920', '35305957', '36797129', '32673844', '31695432', '35553247', '36630046', '36297536', '33559101', '34207755', '37458966', '36192243', '32073798', '36266221', '28490267', '34273811', '34102978', '36028656', '37812679', '33049187', '36111393', '33735902', '32924096', '31953000', '35141248', '34572748', '34722276', '32958445', '33554636', '36087070', '34308608', '34797506', '28851578', '32605736', '36823372', '32822968', '32278840', '37660438', '30115959', '34920959', '32282865', '33552935', '26313416']",[],[],[],0.0,0.0,0.0
64136664201352f04a00003b,What are the main clinical features of small-fiber neuropathy (SFN)?,list,,"Here is my attempt at an Elasticsearch query string for the question ""What are the main clinical features of small-fiber neuropathy (SFN)?"":

##
(""small-fiber neuropathy"" OR ""small fiber neuropathy"" OR ""small fibre neuropathy"" OR SFN) AND 
(""clinical features"" OR ""clinical manifestations"" OR ""clinical presentation"" OR ""clinical characteristics"" OR ""signs and symptoms"" OR ""symptoms"") AND
(pain OR burning OR tingling OR numbness OR paresthesia OR dysesthesia OR allodynia OR hyperalgesia OR ""autonomic dysfunction"" OR ""autonomic symptoms"" OR sweating OR ""blood pressure"" OR ""heart rate"" OR ""gastrointestinal symptoms"" OR ""bladder symptoms"")
##

The key components are:

1. Small-fiber neuropathy and its synonyms/abbreviations to ensure we retrieve documents specifically about this condition.

2. Terms related to clinical features, manifestations, presentation, signs and symptoms, to find information on how the condition presents clinically.

3. Specific symptoms and signs associated with small-fiber neuropathy, including:
   - Sensory symptoms like pain, burning, tingling, numbness, paresthesia, dysesthesia, allodynia, hyperalgesia
   - Autonomic symptoms related to sweating, blood pressure, heart rate, gastrointestinal function, bladder function

The query aims to find documents that discuss the characteristic clinical features of small-fiber neuropathy by requiring the condition name along with general terms related to clinical presentation, as well as specific common symptoms. The synonyms and related terms help improve recall while still keeping the query focused on the most relevant information.

Let me know if you would like me to modify or expand the query further.","{'query': {'query_string': {'query': '(""small-fiber neuropathy"" OR ""small fiber neuropathy"" OR ""small fibre neuropathy"" OR SFN) AND (""clinical features"" OR ""clinical manifestations"" OR ""clinical presentation"" OR ""clinical characteristics"" OR ""signs and symptoms"" OR ""symptoms"") AND(pain OR burning OR tingling OR numbness OR paresthesia OR dysesthesia OR allodynia OR hyperalgesia OR ""autonomic dysfunction"" OR ""autonomic symptoms"" OR sweating OR ""blood pressure"" OR ""heart rate"" OR ""gastrointestinal symptoms"" OR ""bladder symptoms"")'}}, 'size': 50}",,"['29542204', '28221302', '23304492', '25484269', '28827489', '31639840', '33830702', '9198925', '34766365', '26872938', '21435945', '35130356', '22570215', '27552388', '29706768', '8610490', '23716362', '20035332', '30247738', '28339448', '31348533', '29154979', '23982054', '31773305', '27660061', '20926271', '22774572', '20433606', '15546602', '25597261', '26780379', '20644950', '27315103', '31325646', '12803683', '33337383', '36714112', '36437696', '35830153', '21286866', '36168866', '30753241', '34402516', '30636091', '32012301', '26578039', '26114213', '12210380', '33527744', '35950732']",[],[],[],0.0,0.0,0.0
6415c53e690f196b51000012,When was Keytruda approved by the FDA for the treatment of metastatic non-small cell lung cancer?,factoid,,"Here is my attempt at an Elasticsearch query string for the question ""When was Keytruda approved by the FDA for the treatment of metastatic non-small cell lung cancer?"":

##
(Keytruda OR pembrolizumab) AND (""non-small cell lung cancer"" OR NSCLC OR ""lung cancer"") AND (metastatic OR advanced) AND (approved OR approval OR ""FDA approval"") AND (date OR year OR time)
##

The key components are:
- Keytruda and its generic name pembrolizumab
- Non-small cell lung cancer and its abbreviation NSCLC, plus the more general term ""lung cancer""
- Metastatic and the related term advanced, to specify the stage of cancer
- Approved, approval, ""FDA approval"" to capture the regulatory approval aspect
- Date, year, time to find mentions of when the approval occurred

The query aims to find documents that discuss the FDA approval of Keytruda specifically for metastatic NSCLC, and that mention a date or time of approval. The synonyms and related terms help capture variations in phrasing while still keeping the query focused on the key entities and concepts. The parentheses and AND operators ensure all main components are present.

Let me know if you would like me to modify or expand the query further. I tried to balance specificity and comprehensiveness for the given question.","{'query': {'query_string': {'query': '(Keytruda OR pembrolizumab) AND (""non-small cell lung cancer"" OR NSCLC OR ""lung cancer"") AND (metastatic OR advanced) AND (approved OR approval OR ""FDA approval"") AND (date OR year OR time)'}}, 'size': 50}",,"['34398032', '27713639', '28761384', '27026676', '28293123', '31988934', '34292540', '32843385', '28228226', '34363829', '33569208', '36046437', '33966436', '33040674', '27252413', '28408617', '37364568', '33469803', '28276698', '35994596', '30670923', '27623999', '33842144', '29662547', '34221986', '29317551', '26389763', '31616186', '27716999', '30304963', '34795901', '29992894', '36797806', '32601742', '35399230', '27574451', '25685857', '30646794', '29862232', '28624922', '36323057', '27234522', '35729418', '35167399', '31645893', '27310708', '27557830', '27563655', '36647072', '31043955']",[],[],[],0.0,0.0,0.0
6417949d690f196b51000035,Which gene therapies are under investigation for Duchenne muscular dystrophy?,list,,"Here is my attempt at an Elasticsearch query string for the question ""Which gene therapies are under investigation for Duchenne muscular dystrophy?"":

##
(""gene therapy"" OR ""gene therapies"" OR ""gene transfer"" OR ""gene replacement"" OR ""gene editing"" OR ""genome editing"" OR ""exon skipping"" OR ""micro-dystrophin"" OR ""AAV vector""~2) AND (""duchenne muscular dystrophy"" OR DMD) AND (investigat* OR research* OR stud* OR trial OR trials OR pipeline OR ""clinical development"" OR ""preclinical development"")
##

The key components are:

1. Gene therapy related terms: This includes the exact phrase ""gene therapy"" and its plural, as well as related concepts like gene transfer, gene replacement, gene/genome editing, exon skipping, micro-dystrophin, and AAV vectors (a common delivery method for gene therapies). The fuzzy operator ~2 allows for some variability in the AAV vector phrase.

2. Duchenne muscular dystrophy and its abbreviation DMD. 

3. Terms related to research and investigation: This includes words like investigate, research, study, trial(s), pipeline, and phrases like ""clinical development"" and ""preclinical development"". The wildcard * allows for variations in word endings.

The query aims to find documents that mention gene therapy approaches in the context of research or clinical investigation for DMD. It includes a variety of synonyms and related terms to capture the key concepts, while still maintaining a focus on the specific disease and type of treatment asked about in the question.","{'query': {'query_string': {'query': '(""gene therapy"" OR ""gene therapies"" OR ""gene transfer"" OR ""gene replacement"" OR ""gene editing"" OR ""genome editing"" OR ""exon skipping"" OR ""micro-dystrophin"" OR ""AAV vector""~2) AND (""duchenne muscular dystrophy"" OR DMD) AND (investigat* OR research* OR stud* OR trial OR trials OR pipeline OR ""clinical development"" OR ""preclinical development"")'}}, 'size': 50}",,"['24308293', '20580709', '36401038', '30093306', '28398005', '15651329', '15031985', '26263476', '36874243', '36864908', '30734120', '27542949', '36401035', '37652974', '17981565', '22692496', '34175043', '19527108', '29351004', '29463117', '33651713', '36401039', '11898504', '37425427', '22892952', '30718090', '30621068', '37032509', '29936551', '26159373', '36515166', '36911945', '21274260', '23075107', '22609847', '33074029', '21436158', '35143959', '22068425', '29366352', '34180420', '31147635', '8836495', '22454057', '21691429', '30111482', '20434401', '29781327', '21967249', '37175881']",[],[],[],0.0,0.0,0.0
63f02a82f36125a426000013,Does CIDEB mutation protect from liver disease?,yesno,,"Here is my attempt at an Elasticsearch query string for the question ""Does CIDEB mutation protect from liver disease?"":

##
(""CIDEB"" OR ""cell death-inducing DFFA-like effector B"") AND (mutation OR variant OR polymorphism) AND (protect OR protection OR protective OR prevent OR prevention OR preventive) AND (""liver disease"" OR ""hepatic disease"" OR cirrhosis OR ""fatty liver"" OR NAFLD OR NASH OR ""liver failure"" OR ""liver damage"" OR hepatotoxicity OR hepatitis)
##

The key components are:
1. CIDEB gene and its full name
2. Mutation and related terms like variant and polymorphism
3. Protect and related terms like prevention 
4. Liver disease and specific types/synonyms like NAFLD, cirrhosis, hepatitis, etc.

The query aims to find documents that mention CIDEB mutations along with language about protection and liver diseases. The synonyms help capture different ways the concepts could be phrased.

The AND operators ensure all the main concepts are present, which is important for the specific question being asked. I included a range of liver disease terms for better recall, but still kept the query focused on CIDEB, mutation, and protection to maintain precision.

Let me know if you would like me to modify or expand the query further. I'm happy to refine it based on your feedback.","{'query': {'query_string': {'query': '(""CIDEB"" OR ""cell death-inducing DFFA-like effector B"") AND (mutation OR variant OR polymorphism) AND (protect OR protection OR protective OR prevent OR prevention OR preventive) AND (""liver disease"" OR ""hepatic disease"" OR cirrhosis OR ""fatty liver"" OR NAFLD OR NASH OR ""liver failure"" OR ""liver damage"" OR hepatotoxicity OR hepatitis)'}}, 'size': 50}",,"['37144531', '37128635', '35970900']",[],[],[],0.0,0.0,0.0
64089b21201352f04a000021,Can you summarize the function of CDK9?,summary,,"Here is my attempt at an Elasticsearch query string for the question ""Can you summarize the function of CDK9?"":

##
(""CDK9"" OR ""cyclin-dependent kinase 9"" OR ""cyclin dependent kinase 9"") AND (function OR role OR activity OR ""mechanism of action"" OR ""mode of action"") AND (""transcription elongation"" OR ""RNA polymerase II"" OR ""RNA Pol II"" OR ""RNAPII"" OR ""P-TEFb"" OR ""positive transcription elongation factor"" OR ""transcription regulation"" OR ""gene expression regulation"")
##

The key components are:

1. CDK9 and its full name ""cyclin-dependent kinase 9"" as the main entity of interest.

2. General terms related to the function or role of a protein, such as ""function"", ""role"", ""activity"", ""mechanism of action"".

3. Specific terms related to CDK9's known functions in transcription elongation and regulation, such as ""transcription elongation"", ""RNA polymerase II"" (and synonyms), ""P-TEFb"", ""transcription regulation"", ""gene expression regulation"".

The query aims to find documents that discuss the function or role of CDK9, with a focus on its involvement in transcription elongation and regulation. The specific terms help hone in on CDK9's main known functions, while the general terms allow for potentially novel or less common functional descriptions to also be captured.

The synonyms and related terms help improve recall while still maintaining relevance to the original question. Let me know if you would like me to modify or expand the query further.","{'query': {'query_string': {'query': '(""CDK9"" OR ""cyclin-dependent kinase 9"" OR ""cyclin dependent kinase 9"") AND (function OR role OR activity OR ""mechanism of action"" OR ""mode of action"") AND (""transcription elongation"" OR ""RNA polymerase II"" OR ""RNA Pol II"" OR ""RNAPII"" OR ""P-TEFb"" OR ""positive transcription elongation factor"" OR ""transcription regulation"" OR ""gene expression regulation"")'}}, 'size': 50}",,"['34146121', '23744076', '32366382', '18250157', '12651893', '12622719', '34811514', '26659056', '12944920', '18218627', '19029809', '27398404', '27417125', '17169370', '10377393', '16103164', '33730585', '25524031', '17671421', '19844166', '28722178', '37163588', '31594641', '15941832', '23977357', '18780834', '15514168', '22592529', '15713662', '15564463', '18971272', '15276198', '23840966', '16720337', '22458775', '20930849', '10574912', '11145967', '18662700', '25233930', '16428435', '10974544', '24385927', '15713661', '17341462', '21127351', '34062779', '17289077', '23977272', '11739744']",[],[],[],0.1,0.1,0.10000000000000002
6410eead201352f04a000030,How does RBM24 control QT interval?,summary,,"Here is my attempt at an Elasticsearch query string for the question ""How does RBM24 control QT interval?"":

##
(""RBM24"" OR ""RNA binding motif protein 24"") AND (""QT interval"" OR ""QT prolongation"" OR ""long QT syndrome"" OR LQTS) AND (control OR regulate OR modulate OR affect OR influence OR mechanism OR pathway)
##

The key components are:
1. RBM24 and its full name ""RNA binding motif protein 24""
2. QT interval and related terms like QT prolongation and long QT syndrome (LQTS)
3. Terms related to control or regulation, like modulate, affect, influence, mechanism, pathway

The query requires both the gene RBM24 and the concept of QT interval to be present, along with some term related to control or regulation. This helps focus on the specific relationship asked about in the question.

I included a few synonyms and related terms for QT interval and for the concept of control/regulation, to improve recall without sacrificing too much precision. The query aims to find documents discussing how RBM24 influences or regulates QT interval duration or long QT syndrome.

Let me know if you would like me to modify or expand the query further. I tried to strike a balance between specificity and inclusiveness based on the question asked.","{'query': {'query_string': {'query': '(""RBM24"" OR ""RNA binding motif protein 24"") AND (""QT interval"" OR ""QT prolongation"" OR ""long QT syndrome"" OR LQTS) AND (control OR regulate OR modulate OR affect OR influence OR mechanism OR pathway)'}}, 'size': 50}",,['36454480'],[],[],[],1.0,1.0,1.0
64105502201352f04a00002d,Is North Star Ambulatory Assessment score a reliable clinical outcome for disease progression assessment in Duchenne Muscular Dystrophy?,yesno,,"Here is my attempt at an Elasticsearch query string for the given biomedical question:

##
(""North Star Ambulatory Assessment"" OR NSAA OR ""NSAA score"") AND 
(""duchenne muscular dystrophy"" OR DMD) AND
(reliable OR validity OR ""clinically meaningful"" OR ""clinical relevance"" OR ""clinically relevant"") AND
(""clinical outcome"" OR ""clinical endpoint"" OR ""outcome measure"") AND
(""disease progression"" OR ""disease course"" OR ""progression assessment"" OR ""monitoring progression"")
##

The key components are:

1. North Star Ambulatory Assessment and its acronym NSAA, which is the main assessment tool in question.

2. Duchenne muscular dystrophy and its acronym DMD, specifying the disease context.

3. Terms related to reliability and clinical relevance like ""reliable"", ""validity"", ""clinically meaningful"", etc. This captures the concept of the NSAA being a reliable measure.

4. Terms related to clinical outcomes and endpoints, capturing the NSAA's potential role as an outcome measure.

5. Terms related to disease progression and monitoring progression, specifying the aspect of DMD that the NSAA is being evaluated for.

The AND operators ensure that all key aspects of the question are addressed in the search results. The query aims to balance precision by focusing on the specific assessment (NSAA) and disease (DMD), while improving recall through the inclusion of synonyms and related terms for the concepts of reliability, clinical outcomes, and disease progression assessment.","{'query': {'query_string': {'query': '(""North Star Ambulatory Assessment"" OR NSAA OR ""NSAA score"") AND (""duchenne muscular dystrophy"" OR DMD) AND(reliable OR validity OR ""clinically meaningful"" OR ""clinical relevance"" OR ""clinically relevant"") AND(""clinical outcome"" OR ""clinical endpoint"" OR ""outcome measure"") AND(""disease progression"" OR ""disease course"" OR ""progression assessment"" OR ""monitoring progression"")'}}, 'size': 50}",,"['29167533', '36679627']",[],[],[],0.0,0.0,0.0
63f032caf36125a42600001a,What is the mechanism of action of rilzabrutinib?,summary,,"Here is my attempt at an Elasticsearch query string for the question ""What is the mechanism of action of rilzabrutinib?"":

##
(""rilzabrutinib"" OR ""PRN1008"" OR ""PRN-1008"" OR ""PRN 1008"") AND 
(""mechanism of action"" OR ""mode of action"" OR ""pharmacodynamics"" OR ""pharmacology"" OR ""activity"" OR ""function"" OR ""effect"" OR ""inhibits"" OR ""inhibitor"") AND
(""Bruton's tyrosine kinase"" OR BTK OR ""BTK inhibitor"" OR ""tyrosine kinase inhibitor"" OR ""TKI"" OR ""B-cell receptor signaling"" OR ""B cell receptor signaling"" OR ""BCR signaling"")
##

The key components are:

1. Rilzabrutinib and its alternate names/codes like PRN1008. This ensures we find documents specifically about this drug.

2. General terms related to mechanism of action like pharmacodynamics, activity, function, inhibits, etc. This casts a wide net for potentially relevant information.

3. Specific terms related to rilzabrutinib's known mechanism of action as a Bruton's tyrosine kinase (BTK) inhibitor that affects B-cell receptor signaling. This helps hone in on the precise MOA while allowing for some variability in terminology.

The query aims to balance finding as much relevant information as possible about rilzabrutinib's MOA while not being too broad or introducing irrelevant terms. The use of parentheses and the AND operator ensures that all three key concept areas are present in the retrieved documents.

Let me know if you would like me to modify or expand the query further based on your specific needs or additional background knowledge about rilzabrutinib.","{'query': {'query_string': {'query': '(""rilzabrutinib"" OR ""PRN1008"" OR ""PRN-1008"" OR ""PRN 1008"") AND (""mechanism of action"" OR ""mode of action"" OR ""pharmacodynamics"" OR ""pharmacology"" OR ""activity"" OR ""function"" OR ""effect"" OR ""inhibits"" OR ""inhibitor"") AND(""Bruton\'s tyrosine kinase"" OR BTK OR ""BTK inhibitor"" OR ""tyrosine kinase inhibitor"" OR ""TKI"" OR ""B-cell receptor signaling"" OR ""B cell receptor signaling"" OR ""BCR signaling"")'}}, 'size': 50}",,"['35302767', '33674445', '34447768', '33806595', '32803903', '35417637', '35175630', '33942286', '28636208', '34443496', '35301810', '37060187', '37869360', '34351020', '34631841', '36182620', '37735554', '36622549', '35166638']",[],[],[],0.1,0.3333333333333333,0.15384615384615383
641368ee201352f04a00003c,What are the  types/categories of adult diffuse gliomas.,list,,"Here is my attempt at an Elasticsearch query string for the question ""What are the types/categories of adult diffuse gliomas."":

##
(""adult diffuse gliomas"" OR ""diffuse gliomas in adults"") AND 
(types OR categories OR classification OR subtypes OR variants OR ""WHO classification""~5) AND
(""astrocytoma"" OR ""oligodendroglioma"" OR ""oligoastrocytoma"" OR ""glioblastoma"" OR ""IDH-mutant"" OR ""IDH-wildtype"" OR ""IDH mutant"" OR ""IDH wildtype"" OR ""1p/19q codeletion"" OR ""1p/19q co-deletion"")
##

The key components are:
1. The main entity ""adult diffuse gliomas"" and a variant phrase
2. Terms related to types/categories like classification, subtypes, variants. I also included ""WHO classification"" with a proximity operator, as the World Health Organization's classification system is commonly used for gliomas.
3. Specific types/categories of adult diffuse gliomas like astrocytoma, oligodendroglioma, glioblastoma, as well as molecular subtypes based on IDH mutation status and 1p/19q codeletion. 

The query aims to find documents that discuss the types or categories of adult diffuse gliomas, including both histological types and molecular subtypes. The specific type terms help improve precision, while still allowing for some variability in terminology. The query is relatively broad to maximize recall of potentially relevant categories.

Let me know if you would like me to modify or expand the query further. I'm happy to refine it based on your feedback.","{'query': {'query_string': {'query': '(""adult diffuse gliomas"" OR ""diffuse gliomas in adults"") AND (types OR categories OR classification OR subtypes OR variants OR ""WHO classification""~5) AND(""astrocytoma"" OR ""oligodendroglioma"" OR ""oligoastrocytoma"" OR ""glioblastoma"" OR ""IDH-mutant"" OR ""IDH-wildtype"" OR ""IDH mutant"" OR ""IDH wildtype"" OR ""1p/19q codeletion"" OR ""1p/19q co-deletion"")'}}, 'size': 50}",,"['37239289', '30148717', '33223023', '31175262', '34504304', '37278280', '28801347', '28549927', '37562166', '32640746', '26968173', '26824661', '26741321', '36853347', '30624711', '37883975', '34863298', '32386320', '31706351', '37737691', '25744348', '26236800', '31678207', '32954439', '23109653', '34055608', '21889777', '36788155', '33228806', '26068765', '32284464', '38085892', '9861648', '34729052', '30937703', '33606385', '27799281', '28339700', '34782727', '35876874', '37741941', '35558510', '35957904', '30175510', '34498062', '34352809', '28064387', '32153349', '35859544', '32557428']",[],[],[],0.3,0.21428571428571427,0.25
6415ca99690f196b51000019,Have chimeric antigen receptor (CAR)-T cell therapies been approved for the treatment of B cell malignancies?,yesno,,"Here is my attempt at an Elasticsearch query string for the question ""Have chimeric antigen receptor (CAR)-T cell therapies been approved for the treatment of B cell malignancies?"":

##
((""chimeric antigen receptor"" OR ""CAR"") AND (""T cell"" OR ""T-cell"") AND (therapy OR therapies OR therapeutic OR treatment)) AND (approved OR approval OR ""FDA approval"" OR ""regulatory approval"") AND (""B cell malignancy"" OR ""B-cell malignancy"" OR ""B-cell lymphoma"" OR ""B-cell leukemia"" OR ""B cell lymphoma"" OR ""B cell leukemia"" OR ""acute lymphoblastic leukemia"" OR ALL OR ""chronic lymphocytic leukemia"" OR CLL OR ""diffuse large B-cell lymphoma"" OR DLBCL OR ""mantle cell lymphoma"" OR MCL)
##

The key components are:
1. CAR-T cell therapy and its synonyms/variants
2. Approval-related terms
3. B cell malignancies and specific types

The query uses AND to require all three main concepts. It includes synonyms and related terms for each concept to improve recall, such as:
- Both ""chimeric antigen receptor"" and ""CAR"", ""T cell"" and ""T-cell"", therapy/therapies/therapeutic/treatment
- Approved, approval, ""FDA approval"", ""regulatory approval""
- ""B cell malignancy"", ""B-cell malignancy"", and specific types like lymphomas and leukemias

The parentheses and double quotes ensure the multi-word terms are treated as phrases. The query aims to find documents discussing CAR-T therapies that have been approved specifically for B cell malignancies. It is relatively precise while still capturing variations in terminology.

Let me know if you would like me to modify or expand the query further.","{'query': {'query_string': {'query': '((""chimeric antigen receptor"" OR ""CAR"") AND (""T cell"" OR ""T-cell"") AND (therapy OR therapies OR therapeutic OR treatment)) AND (approved OR approval OR ""FDA approval"" OR ""regulatory approval"") AND (""B cell malignancy"" OR ""B-cell malignancy"" OR ""B-cell lymphoma"" OR ""B-cell leukemia"" OR ""B cell lymphoma"" OR ""B cell leukemia"" OR ""acute lymphoblastic leukemia"" OR ALL OR ""chronic lymphocytic leukemia"" OR CLL OR ""diffuse large B-cell lymphoma"" OR DLBCL OR ""mantle cell lymphoma"" OR MCL)'}}, 'size': 50}",,"['34277836', '32925186', '34503084', '33212810', '35011583', '34777381', '34152469', '29771253', '36633964', '30680780', '33448873', '33275669', '37899200', '35672571', '33361513', '29024301', '33872091', '37358555', '30120708', '33630232', '34830003', '37935098', '38072433', '31723825', '35723942', '30713539', '30880819', '30652353', '33820908', '34922844', '34950390', '34277304', '38090582', '33789222', '32014447', '37394970', '38068428', '35560330', '35420395', '34768218', '31754328', '38027932', '32043764', '36686821', '32055645', '34466048', '33619641', '35012754', '35634281', '32347759']",[],[],[],0.0,0.0,0.0
64178e4b690f196b51000022,Is golodirsen effective for the treatment of Duchenne muscular dystrophy?,yesno,,"Here is my attempt at an Elasticsearch query string for the question ""Is golodirsen effective for the treatment of Duchenne muscular dystrophy?"":

##
(golodirsen AND (""duchenne muscular dystrophy"" OR DMD OR ""duchenne's muscular dystrophy"")) AND (effective OR effectiveness OR efficacy OR ""treatment outcome"" OR ""clinical benefit"" OR ""therapeutic benefit"" OR ""clinical efficacy"" OR ""therapeutic efficacy"")
##

The key components are:

1. Golodirsen, the specific drug mentioned in the question.

2. Duchenne muscular dystrophy and its common acronym DMD, as well as a synonym ""duchenne's muscular dystrophy"". These cover the main ways of referring to the disease.

3. Terms related to treatment effectiveness such as effective, effectiveness, efficacy, ""treatment outcome"", ""clinical benefit"", ""therapeutic benefit"", ""clinical efficacy"", ""therapeutic efficacy"". These capture various ways of discussing how well a treatment works.

The AND operators ensure that the results contain both the specific drug and disease, as well as some discussion of treatment effectiveness. The query is relatively focused since it includes a specific drug and disease, but the synonyms for effectiveness help improve recall by capturing different terminology.

Let me know if you would like me to modify or expand the query further. The goal is to balance finding relevant information to answer the question while maintaining precision.","{'query': {'query_string': {'query': '(golodirsen AND (""duchenne muscular dystrophy"" OR DMD OR ""duchenne\'s muscular dystrophy"")) AND (effective OR effectiveness OR efficacy OR ""treatment outcome"" OR ""clinical benefit"" OR ""therapeutic benefit"" OR ""clinical efficacy"" OR ""therapeutic efficacy"")'}}, 'size': 50}",,"['33025945', '32112218', '32483212', '34788571', '36401027', '32691346', '36401026', '35213020', '36995605', '34092651', '34097287', '30171533']",[],[],[],0.3,0.75,0.4285714285714285
